unit,category,label,score,color-label,color-truth,color-activation,color-intersect,color-iou,object-label,object-truth,object-activation,object-intersect,object-iou,part-label,part-truth,part-activation,part-intersect,part-iou,material-label,material-truth,material-activation,material-intersect,material-iou,scene-label,scene-truth,scene-activation,scene-intersect,scene-iou,texture-label,texture-truth,texture-activation,texture-intersect,texture-iou
1700,texture,frilly,0.052892418,red-c,21004512,3616466,408671,0.016878648,flower,591549,1738154,51597,0.022649078,ear,784263,835935,21848,0.013669096,fabric,8548746,767478,128105,0.013942462,field-cultivated-s,639744,622033,31445,0.025558142,frilly,1618176,655044,114196,0.052892418
1701,part,hand,0.059239661,pink-c,18491188,3546717,176797,0.008087285,person,14523849,1128972,235973,0.015306177,hand,398768,668971,59715,0.059239661,skin,177664,1199357,24441,0.018069911,escalator-outdoor-s,137984,295056,5364,0.012542205,sprinkled,1718528,620836,118920,0.053556856
1702,object,building,0.034185033,yellow-c,34166024,3643872,214471,0.00570471,building,35246027,2676263,1253523,0.034185033,column,193649,792638,17059,0.017600606,wallpaper,479323,462129,4689,0.005005535,cathedral-indoor-s,313600,2018644,62227,0.02741257,,24924928,170975,160086,0.006419922
1703,object,dog,0.131376168,grey-c,159331282,3681469,807721,0.00497963,dog,3793935,2797475,765399,0.131376168,torso,7669375,2433969,478115,0.049673104,fur,103280,651219,13772,0.018592545,elevator-door-s,137984,244001,8287,0.022175661,matted,1593088,278624,40598,0.022171203
1704,texture,waffled,0.086477357,black-c,139916835,3534465,958705,0.006728104,dog,3793935,1641369,246902,0.047587292,muzzle,666221,1004081,63963,0.039819117,carpet,4405463,1070921,88792,0.016480832,utility_room-s,413952,722910,12458,0.011079648,waffled,1555456,364670,152831,0.086477357
1705,object,house,0.052701311,brown-c,182265724,3339353,1127605,0.006112427,house,1833277,1701674,176970,0.052701311,garage door,63629,420123,6783,0.01422105,brick,422313,879290,10175,0.007878875,attic-s,1216768,1327932,58360,0.023472252,,24924928,90657,83079,0.003332156
1706,texture,fibrous,0.058500661,white-c,72511065,3553808,515506,0.006823432,field,1883336,2349286,93586,0.022610579,torso,7669375,898415,177443,0.02114847,fur,103280,396623,7272,0.014761556,barn-s,200704,1028413,28744,0.02394589,fibrous,1831424,713599,140657,0.058500661
1707,object,cat,0.09270215,brown-c,182265724,3674330,1096741,0.005933355,cat,4163987,2763360,587699,0.09270215,torso,7669375,2344446,553023,0.05845416,fur,103280,679059,20966,0.027537094,pasture-s,852992,260336,32669,0.030230628,matted,1593088,220031,23704,0.013246787
1708,scene,shoe_shop-s,0.018415161,white-c,72511065,3513504,408573,0.005403262,sand,921203,1733436,35080,0.013391567,muzzle,666221,763372,15712,0.011112675,carpet,4405463,1038980,64712,0.012028854,shoe_shop-s,577024,854994,25894,0.018415161,flecked,1580544,227768,17651,0.009857254
1709,object,motorbike,0.064685501,black-c,139916835,3716800,1098337,0.007705719,motorbike,1440771,2449099,236331,0.064685501,wheel,1513439,1377669,77476,0.027535939,metal,3462561,691216,26114,0.006326582,junkyard-s,125440,820899,19041,0.020533852,,24924928,261193,218319,0.008744022
1710,object,dog,0.080723323,black-c,139916835,3533736,900881,0.006319768,dog,3793935,2202641,447907,0.080723323,muzzle,666221,1585246,83043,0.038296477,fur,103280,853449,12251,0.012971186,office-s,1542912,502287,28685,0.014225044,matted,1593088,166065,9807,0.005606095
1711,scene,closet-s,0.03639136,black-c,139916835,3523376,1237071,0.008699323,seat,1488057,2204177,123358,0.034564944,coach,689166,978837,37287,0.022865416,fabric,8548746,674697,67139,0.007332544,closet-s,990976,1139200,74798,0.03639136,flecked,1580544,335871,27701,0.014666593
1712,scene,geodesic_dome-outdoor-s,0.031984646,pink-c,18491188,3538395,125047,0.005708726,car,5354795,2261999,186976,0.025165623,head,4946761,1148691,130794,0.021928164,food,1104928,619039,26260,0.015467922,geodesic_dome-outdoor-s,250880,875588,34913,0.031984646,sprinkled,1718528,446906,33659,0.01578919
1713,texture,striped,0.070926016,black-c,139916835,3579960,1036746,0.007277451,dog,3793935,1654161,178899,0.033951853,wheel,1513439,1002645,46834,0.018966893,skin,177664,596216,4098,0.005323585,manhole-s,125440,446695,4048,0.007125669,striped,2433536,809485,214781,0.070926016
1714,texture,waffled,0.039603674,yellow-c,34166024,3613160,296584,0.007912578,plate,277519,998683,43810,0.035548754,muzzle,666221,554050,17871,0.014862774,food,1104928,1661233,104143,0.039121824,banquet_hall-s,125440,322483,5565,0.012580308,waffled,1555456,241054,68438,0.039603674
1715,texture,honeycombed,0.086134711,grey-c,159331282,3493518,813645,0.005022154,dog,3793935,1529614,75565,0.014398862,ear,784263,500950,16439,0.012956602,metal,3462561,841180,42580,0.009992582,cubicle-office-s,275968,931492,18692,0.015723842,honeycombed,1555456,522500,164790,0.086134711
1716,object,water,0.058486693,green-c,63326720,3582907,809797,0.012251121,water,5662399,3287631,494534,0.058486693,body,1291612,547235,20331,0.011179995,paper,471596,118466,5675,0.009711031,lake-natural-s,551936,1733523,112048,0.051553986,,24924928,297826,207203,0.008282968
1717,object,pool table,0.067575482,orange-c,30348501,3581345,247808,0.007357275,pool table,435101,2074975,158883,0.067575482,wing,323329,1253946,43010,0.028032967,wood,9793596,907131,131281,0.012420802,poolroom-home-s,1317120,973434,142214,0.066197157,matted,1593088,163566,28661,0.016586294
1718,object,airplane,0.144298957,blue-c,61494563,3561054,450006,0.006965432,airplane,1293178,2400365,465765,0.144298957,body,1291612,1774118,229440,0.080894408,metal,3462561,652100,25241,0.006172269,arrival_gate-outdoor-s,451584,655186,30452,0.028292754,,24924928,148109,106782,0.004277053
1719,texture,frilly,0.064685444,green-c,63326720,3495091,452110,0.006811994,rock,1936429,1583227,54211,0.015643301,body,1291612,595050,24979,0.013417429,food,1104928,625065,35216,0.020779135,coast-s,1103872,685480,29337,0.016668608,frilly,1618176,996289,158843,0.064685444
1720,object,dog,0.035434885,red-c,21004512,3451366,194425,0.008013741,dog,3793935,2037188,199554,0.035434885,leg,2786636,1300516,104441,0.026223595,fur,103280,763745,11516,0.013460992,toyshop-s,301056,606238,26297,0.029849137,smeared,1869056,236710,26207,0.012602191
1721,object,stove,0.030732765,orange-c,30348501,3632323,231123,0.00684815,stove,359571,1433367,53459,0.030732765,top,381885,574883,13617,0.014437773,metal,3462561,1244427,87391,0.018917451,kitchen-s,9006592,849322,224483,0.023307336,potholed,1580544,359040,31907,0.016725578
1722,object,dog,0.070321947,black-c,139916835,3677707,758367,0.005309348,dog,3793935,2701196,426741,0.070321947,head,4946761,2195177,394768,0.058508678,fur,103280,598514,8747,0.012621078,shoe_shop-s,577024,443326,48736,0.050159837,scaly,1568000,128896,9281,0.005499477
1723,part,ear,0.06620755,black-c,139916835,3565620,803967,0.005634816,dog,3793935,2034190,194934,0.034604543,ear,784263,1217563,124306,0.06620755,food,1104928,854498,19628,0.010118579,wine_cellar-barrel_storage-s,263424,652769,50108,0.057855753,studded,1593088,274432,15496,0.008367062
1724,part,drawer,0.03216662,grey-c,159331282,3549397,1068715,0.006604672,airplane,1293178,2558412,110634,0.029573724,drawer,540514,1277471,56656,0.03216662,carpet,4405463,405891,25417,0.005310768,nursery-s,827904,1253269,49542,0.024385334,veined,1806336,233905,20056,0.009927804
1725,object,dog,0.056165195,black-c,139916835,3568140,892284,0.006257572,dog,3793935,2369035,327737,0.056165195,torso,7669375,1560140,380125,0.042954938,fur,103280,762617,23586,0.028001534,pasture-s,852992,700936,30062,0.019727456,potholed,1580544,267471,20253,0.011080764
1726,object,toilet,0.060901061,grey-c,159331282,3394671,1232663,0.007632905,toilet,310112,1090253,80388,0.060901061,water tank,81859,611283,30373,0.04582743,ceramic,679072,863980,24566,0.016177956,bathroom-s,9257472,919302,468991,0.048310824,sprinkled,1718528,61981,8046,0.004539446
1727,object,dog,0.043826028,red-c,21004512,3581373,154196,0.006311312,dog,3793935,2056260,245626,0.043826028,leg,2786636,1397311,158228,0.039304283,food,1104928,717134,23176,0.012883529,boxing_ring-s,150528,491651,12898,0.020496408,flecked,1580544,414146,55837,0.028798986
1728,scene,cathedral-indoor-s,0.079118972,brown-c,182265724,3528363,1252570,0.00678747,organ,31289,1570126,17243,0.01088455,shaft,46090,304137,5457,0.015827943,concrete,382930,946106,7387,0.00558923,cathedral-indoor-s,313600,1098984,103568,0.079118972,,24924928,210054,175875,0.007046526
1729,material,leather,0.043442498,red-c,21004512,3486481,245037,0.010106304,dog,3793935,1747291,153876,0.028562466,muzzle,666221,960500,29902,0.01872598,leather,470954,793787,52656,0.043442498,carrousel-s,200704,674340,18412,0.021493477,studded,1593088,562745,56078,0.026706925
1730,texture,stratified,0.030263807,orange-c,30348501,3503306,421948,0.01262189,barrel,121828,1671552,37227,0.021198039,torso,7669375,619172,90800,0.011076214,wood,9793596,834516,244624,0.023558943,wine_cellar-barrel_storage-s,263424,979596,32416,0.026776716,stratified,1568000,427485,58617,0.030263807
1731,part,screen,0.180553747,blue-c,61494563,3683400,700620,0.010866143,tvmonitor,1019561,2411746,394872,0.130044608,screen,677188,1081235,268933,0.180553747,glass,2246777,811174,107488,0.036430892,home_theater-s,313600,1141907,41296,0.029200735,,24924928,176309,142676,0.005716515
1732,texture,wrinkled,0.047299583,red-c,21004512,3464954,248152,0.010245191,toilet,310112,1220996,36868,0.024673413,lid,90429,598379,13931,0.02064228,skin,177664,784630,14617,0.015424032,bathroom-s,9257472,652476,210738,0.021727337,wrinkled,1555456,509713,93270,0.047299583
1733,object,car,0.047297452,red-c,21004512,3695267,297291,0.012182815,car,5354795,2373813,349035,0.047297452,body,1291612,1374684,31220,0.011847856,plastic-opaque,577397,738630,7286,0.005567183,playground-s,439040,867221,15845,0.012278986,zigzagged,1618176,198097,30700,0.01719336
1734,texture,spiralled,0.047783732,red-c,21004512,3601950,157677,0.006449278,bird,1030707,1257856,77535,0.035067399,torso,7669375,862251,157481,0.018805621,food,1104928,1280345,84818,0.036870097,bakery-shop-s,715008,321586,13665,0.013358698,spiralled,1605632,400329,91481,0.047783732
1735,scene,skyscraper-s,0.044395424,blue-c,61494563,3630605,365654,0.005646336,skyscraper,1270392,2468632,137714,0.038239974,roof,443437,690387,20056,0.018007341,wood,9793596,516089,43126,0.004200628,skyscraper-s,4402944,1477373,249962,0.044395424,,24924928,304267,221173,0.008844082
1736,texture,perforated,0.072569727,grey-c,159331282,3724988,1320596,0.00816515,labyrinth,51914,542555,9265,0.015832086,roof,443437,172806,9028,0.01486788,tile,3959469,58734,9461,0.002360092,anechoic_chamber-s,137984,211326,9109,0.026775348,perforated,1793792,3008950,324952,0.072569727
1737,object,horse,0.046023356,red-c,21004512,3496449,227692,0.00938036,horse,1230680,2168398,149554,0.046023356,roof,443437,1005063,46959,0.033505263,fabric,8548746,550421,62961,0.006967637,barn-s,200704,948500,29129,0.026006294,studded,1593088,447487,26701,0.013258526
1738,scene,park-s,0.034750014,blue-c,61494563,3272403,836775,0.013088886,sky,36650987,2989249,955585,0.024701916,column,193649,518459,7665,0.010880937,fur,103280,82340,337,0.001818839,park-s,1179136,1824288,100864,0.034750014,,24924928,186220,172432,0.006914229
1739,object,train,0.036697829,orange-c,30348501,3618768,216411,0.006412015,train,1646804,2425456,144153,0.036697829,head,4946761,1214060,170544,0.028470136,food,1104928,509214,16360,0.010239194,casino-indoor-s,652288,823201,26528,0.018308291,smeared,1869056,539662,51255,0.021741593
1740,scene,clothing_store-s,0.032001805,red-c,21004512,3560222,360099,0.014877275,person,14523849,2026501,501355,0.031239028,torso,7669375,1037187,202579,0.023821661,fabric,8548746,798448,152921,0.016632201,clothing_store-s,413952,711060,34886,0.032001805,crystalline,1530368,348711,35129,0.01905095
1741,texture,spiralled,0.072089056,yellow-c,34166024,3602624,272550,0.007268756,labyrinth,51914,1388297,37026,0.026387112,body,1291612,587785,24045,0.012959805,food,1104928,963279,59239,0.029487279,labyrinth-outdoor-s,125440,662213,44670,0.060122506,spiralled,1605632,697553,154870,0.072089056
1742,texture,matted,0.063962676,brown-c,182265724,3785324,1581289,0.008572077,field,1883336,3230869,294381,0.061077126,roof,443437,1094370,12245,0.00802655,fur,103280,121753,1088,0.004858336,savanna-s,137984,1185747,59611,0.047156124,matted,1593088,691292,137331,0.063962676
1743,texture,waffled,0.269951932,orange-c,30348501,3687172,449190,0.01337413,dog,3793935,935573,148619,0.032443266,muzzle,666221,528318,28854,0.024752828,food,1104928,615423,62395,0.037633689,labyrinth-outdoor-s,125440,305014,26661,0.066026405,waffled,1555456,1782953,709641,0.269951932
1744,object,plate,0.033602197,orange-c,30348501,3707404,304526,0.009022624,plate,277519,1019690,42172,0.033602197,hand,398768,674740,22894,0.021791067,food,1104928,2125184,104422,0.033407664,banquet_hall-s,125440,231005,10203,0.029467829,bubbly,1517824,110712,18828,0.011696531
1745,object,dog,0.060915026,orange-c,30348501,3559646,360246,0.010738258,dog,3793935,1901843,327037,0.060915026,muzzle,666221,1150250,68688,0.039300073,food,1104928,663167,15029,0.00857298,bus_depot-outdoor-s,163072,669039,7727,0.009373059,waffled,1555456,446694,64198,0.033126723
1746,object,toilet,0.049722373,brown-c,182265724,3617625,951222,0.005143628,toilet,310112,1516512,86522,0.049722373,lid,90429,896556,29324,0.030620439,ceramic,679072,1037348,49590,0.029751084,bathroom-s,9257472,833870,388538,0.040043888,freckled,1555456,158972,17000,0.010015152
1747,scene,forest-broadleaf-s,0.033691079,green-c,63326720,3542150,749119,0.011329731,tree,21215516,2803616,707163,0.030334761,wing,323329,972677,12267,0.009555681,food,1104928,211037,10319,0.007903367,forest-broadleaf-s,1216768,1203538,78885,0.033691079,stratified,1568000,503906,47084,0.023253402
1748,object,mountain,0.140441242,blue-c,61494563,3664563,732269,0.011365897,mountain,5469345,3124507,1058302,0.140441242,hair,1159565,819840,23448,0.011987994,wallpaper,479323,283574,5451,0.007196553,mountain_snowy-s,1793792,1894136,409239,0.124817877,,24924928,276273,236469,0.009472123
1749,part,coach,0.042330033,black-c,139916835,3508243,1061367,0.00745532,bus,1628191,2487845,120220,0.03008647,coach,689166,850812,62540,0.042330033,metal,3462561,438630,16375,0.004215129,bridge-s,639744,1271891,62345,0.033712938,,24924928,266246,221712,0.008879326
1750,object,toilet,0.033310412,black-c,139916835,3565562,868717,0.0060914,toilet,310112,1577246,60842,0.033310412,muzzle,666221,880330,43923,0.029230788,ceramic,679072,859035,23353,0.015417025,bathroom-s,9257472,720703,206605,0.021143481,honeycombed,1555456,287591,49883,0.027818426
1751,object,car,0.040128105,black-c,139916835,3658064,1169250,0.0082107,car,5354795,1537228,265894,0.040128105,wheel,1513439,689454,23741,0.010894605,metal,3462561,1085855,147099,0.033421587,auto_factory-s,188160,633468,11903,0.014700052,waffled,1555456,245692,33487,0.018944243
1752,scene,greenhouse-indoor-s,0.025419624,black-c,139916835,3652575,865664,0.006066162,airplane,1293178,2105947,60983,0.018268546,wing,323329,619978,16039,0.017297049,metal,3462561,495714,24179,0.006146012,greenhouse-indoor-s,363776,944682,32436,0.025419624,crystalline,1530368,413251,21343,0.011102984
1753,texture,knitted,0.112286257,red-c,21004512,3571432,243254,0.009997004,house,1833277,1822861,147336,0.0419904,roof,443437,748908,80288,0.072197738,carpet,4405463,610300,96198,0.019554168,barn-s,200704,893815,20815,0.019386162,knitted,1856512,948942,283213,0.112286257
1754,part,shop window,0.025091589,green-c,63326720,3539704,414030,0.006230475,windowpane,8841352,2216374,155324,0.014246769,shop window,233888,581190,19951,0.025091589,glass,2246777,549993,30811,0.011139355,bow_window-outdoor-s,288512,1166214,27826,0.019501016,veined,1806336,305613,26376,0.012646884
1755,part,coach,0.061952974,grey-c,159331282,3584962,936882,0.005783959,train,1646804,1485287,162152,0.054597754,coach,689166,744136,83617,0.061952974,metal,3462561,1017400,49582,0.011191368,bathroom-s,9257472,838002,220410,0.022319855,crosshatched,1743616,85923,7929,0.004352743
1756,object,train,0.052422002,orange-c,30348501,3665200,289738,0.008591458,train,1646804,2322414,197710,0.052422002,head,4946761,1307392,199027,0.032869176,cardboard,114873,792901,4388,0.004857281,wine_cellar-barrel_storage-s,263424,895849,27474,0.024274628,zigzagged,1618176,238321,15709,0.008533845
1757,texture,waffled,0.042113307,yellow-c,34166024,3504035,352366,0.009442331,stove,359571,1600699,32991,0.017117916,body,1291612,620161,36338,0.019375771,food,1104928,813750,52881,0.028342312,lighthouse-s,589568,911007,40869,0.027998104,waffled,1555456,540658,84707,0.042113307
1758,scene,landing_deck-s,0.042411682,green-c,63326720,3571470,624373,0.009421111,airplane,1293178,2209161,132006,0.03916705,body,1291612,1121727,84104,0.036107993,food,1104928,643017,23616,0.013695762,landing_deck-s,338688,801529,46391,0.042411682,,24924928,387608,219182,0.008734663
1759,part,body,0.024363652,red-c,21004512,3533390,150641,0.006177036,car,5354795,1290354,123259,0.018899276,body,1291612,556507,43956,0.024363652,metal,3462561,898714,96756,0.022688608,water_tower-s,275968,565141,17762,0.021572921,spiralled,1605632,255142,42883,0.023589423
1760,scene,bakery-shop-s,0.11030849,yellow-c,34166024,3686495,327681,0.008732376,case,608750,1763305,164410,0.074473024,body,1291612,406987,55545,0.033805949,food,1104928,1358630,85272,0.035854393,bakery-shop-s,715008,1161279,186408,0.11030849,sprinkled,1718528,287579,22672,0.011430675
